Category,Word,FirstLetter,Word,Freq
Stadt,Koberg,K,Koberg,3
Stadt,Kobern-Gondorf,K,Kobern-Gondorf,5
Stadt,Koblentz,K,Koblentz,2
Stadt,Koblenz,K,Koblenz,774
Stadt,Kodersdorf,K,Kodersdorf,6
Stadt,Köditz,K,Köditz,7
Stadt,Ködnitz,K,Ködnitz,1
Stadt,Köfering,K,Köfering,4
Stadt,Kogel,K,Kogel,9
Stadt,Kohlberg,K,Kohlberg,22
Stadt,Köhn,K,Köhn,27
Stadt,Kolbermoor,K,Kolbermoor,13
Stadt,Kolbingen,K,Kolbingen,3
Stadt,Kölbingen,K,Kölbingen,1
Stadt,Koldenbüttel,K,Koldenbüttel,1
Stadt,Kolitzheim,K,Kolitzheim,1
Stadt,Kolkwitz,K,Kolkwitz,5
Stadt,Kölleda,K,Kölleda,11
Stadt,Kollig,K,Kollig,5
Stadt,Kollmar,K,Kollmar,5
Stadt,Kölln-Reisiek,K,Kölln-Reisiek,1
Stadt,Kollnburg,K,Kollnburg,5
Stadt,Kollow,K,Kollow,1
Stadt,Kollweiler,K,Kollweiler,4
Stadt,Köln,K,Köln,6826
Stadt,Kommen,K,Kommen,591
Stadt,Köngen,K,Köngen,9
Stadt,Köngernheim,K,Köngernheim,1
Stadt,Königheim,K,Königheim,8
Stadt,Königs Wusterhausen,K,Königs Wusterhausen,44
Stadt,Königs Wusterhausen,K,Königs Wusterhausen,44
Stadt,Königsau,K,Königsau,1
Stadt,Königsbach-Stein,K,Königsbach-Stein,4
Stadt,Königsbronn,K,Königsbronn,19
Stadt,Königsbrück,K,Königsbrück,19
Stadt,Königsbrunn,K,Königsbrunn,30
Stadt,Königsdorf,K,Königsdorf,21
Stadt,Königsee,K,Königsee,8
Stadt,Königsfeld,K,Königsfeld,29
Stadt,Königsfeld im Schwarzwald,K,Königsfeld im Schwarzwald,1
Stadt,Königshain,K,Königshain,8
Stadt,Königsheim,K,Königsheim,4
Stadt,Königshügel,K,Königshügel,1
Stadt,Königslutter,K,Königslutter,22
Stadt,Königslutter am Elm,K,Königslutter am Elm,1
Stadt,Königsmoor,K,Königsmoor,1
Stadt,Königstein,K,Königstein,78
Stadt,Königstein im Taunus,K,Königstein im Taunus,9
Stadt,Königswalde,K,Königswalde,6
Stadt,Königswartha,K,Königswartha,11
Stadt,Königswinter,K,Königswinter,73
Stadt,Konken,K,Konken,3
Stadt,Könnern,K,Könnern,15
Stadt,Konnersreuth,K,Konnersreuth,6
Stadt,Konradsreuth,K,Konradsreuth,4
Stadt,Konstanz,K,Konstanz,780
Stadt,Konz,K,Konz,51
Stadt,Konzell,K,Konzell,3
Stadt,Kopp,K,Kopp,74
Stadt,Korb,K,Korb,277
Stadt,Korbach,K,Korbach,116
Stadt,Korbußen,K,Korbußen,5
Stadt,Kordel,K,Kordel,28
Stadt,Kördorf,K,Kördorf,2
Stadt,Körle,K,Körle,2
Stadt,Körner,K,Körner,193
Stadt,Korntal-Münchingen,K,Korntal-Münchingen,13
Stadt,Kornwestheim,K,Kornwestheim,43
Stadt,Korschenbroich,K,Korschenbroich,45
Stadt,Kosel,K,Kosel,19
Stadt,Koserow,K,Koserow,2
Stadt,Kößlarn,K,Kößlarn,3
Stadt,Kösching,K,Kösching,3
Stadt,Kottenheim,K,Kottenheim,5
Stadt,Kottgeisering,K,Kottgeisering,4
Stadt,Kottmar,K,Kottmar,7
Stadt,Kötz,K,Kötz,8
Stadt,Kotzen,K,Kotzen,10
Stadt,Kraam,K,Kraam,1
Stadt,Krackow,K,Krackow,1
Stadt,Kradenbach,K,Kradenbach,1
Stadt,Kraftsdorf,K,Kraftsdorf,2
Stadt,Krähenberg,K,Krähenberg,5
Stadt,Kraichtal,K,Kraichtal,3
Stadt,Krailling,K,Krailling,8
Stadt,Krakow am See,K,Krakow am See,5
Stadt,Kramerhof,K,Kramerhof,1
Stadt,Kranenburg,K,Kranenburg,28
Stadt,Kranichfeld,K,Kranichfeld,4
Stadt,Kranzberg,K,Kranzberg,4
Stadt,Kratzeburg,K,Kratzeburg,8
Stadt,Kratzenburg,K,Kratzenburg,1
Stadt,Krauchenwies,K,Krauchenwies,11
Stadt,Krauthausen,K,Krauthausen,23
Stadt,Krautheim,K,Krautheim,5
Stadt,Krautscheid,K,Krautscheid,5
Stadt,Kreba-Neudorf,K,Kreba-Neudorf,7
Stadt,Krebeck,K,Krebeck,1
Stadt,Krefeld,K,Krefeld,402
Stadt,Kreischa,K,Kreischa,15
Stadt,Kremitzaue,K,Kremitzaue,1
Stadt,Kremmen,K,Kremmen,13
Stadt,Krempdorf,K,Krempdorf,1
Stadt,Krempe,K,Krempe,16
Stadt,Krempel,K,Krempel,16
Stadt,Krems II,K,Krems II,1
Stadt,Kreßberg,K,Kreßberg,1
Stadt,Kretz,K,Kretz,5
Stadt,Kretzschau,K,Kretzschau,1
Stadt,Kreuth,K,Kreuth,11
Stadt,Kreuzau,K,Kreuzau,22
Stadt,Kreuztal,K,Kreuztal,26
Stadt,Kreuzwertheim,K,Kreuzwertheim,6
Stadt,Krickenbach,K,Krickenbach,2
Stadt,Kriebitzsch,K,Kriebitzsch,1
Stadt,Kriebstein,K,Kriebstein,22
Stadt,Krien,K,Krien,6
Stadt,Kriftel,K,Kriftel,14
Stadt,Kritzmow,K,Kritzmow,2
Stadt,Kritzow,K,Kritzow,2
Stadt,Krölpa,K,Krölpa,7
Stadt,Krombach,K,Krombach,8
Stadt,Kronach,K,Kronach,75
Stadt,Kronau,K,Kronau,5
Stadt,Kronberg im Taunus,K,Kronberg im Taunus,10
Stadt,Kronburg,K,Kronburg,2
Stadt,Kröning,K,Kröning,5
Stadt,Kronshagen,K,Kronshagen,49
Stadt,Kronweiler,K,Kronweiler,1
Stadt,Kröpelin,K,Kröpelin,2
Stadt,Kropp,K,Kropp,28
Stadt,Kropp-Stapelholm,K,Kropp-Stapelholm,1
Stadt,Kroppach,K,Kroppach,2
Stadt,Kroppen,K,Kroppen,10
Stadt,Kröppen,K,Kröppen,2
Stadt,Kroppenstedt,K,Kroppenstedt,3
Stadt,Kröslin,K,Kröslin,1
Stadt,Krostitz,K,Krostitz,5
Stadt,Kröv,K,Kröv,22
Stadt,Kruchten,K,Kruchten,1
Stadt,Kruft,K,Kruft,5
Stadt,Krugsdorf,K,Krugsdorf,1
Stadt,Krümmel,K,Krümmel,16
Stadt,Krummenau,K,Krummenau,2
Stadt,Krummennaab,K,Krummennaab,1
Stadt,Krummesse,K,Krummesse,6
Stadt,Krummhörn,K,Krummhörn,17
Stadt,Krummin,K,Krummin,1
Stadt,Krummwisch,K,Krummwisch,2
Stadt,Krün,K,Krün,11
Stadt,Krüzen,K,Krüzen,2
Stadt,Kublank,K,Kublank,1
Stadt,Kuchelmiß,K,Kuchelmiß,4
Stadt,Kuchen,K,Kuchen,910
Stadt,Kuddewörde,K,Kuddewörde,2
Stadt,Kühbach,K,Kühbach,4
Stadt,Kuhfelde,K,Kuhfelde,5
Stadt,Kühlenthal,K,Kühlenthal,1
Stadt,Kühlungsborn,K,Kühlungsborn,28
Stadt,Kühndorf,K,Kühndorf,1
Stadt,Kuhnhöfen,K,Kuhnhöfen,1
Stadt,Kühren,K,Kühren,6
Stadt,Kuhs,K,Kuhs,5
Stadt,Kühsen,K,Kühsen,2
Stadt,Kükels,K,Kükels,1
Stadt,Küllstedt,K,Küllstedt,3
Stadt,Kulmbach,K,Kulmbach,97
Stadt,Külsheim,K,Külsheim,13
Stadt,Kumhausen,K,Kumhausen,3
Stadt,Kummerfeld,K,Kummerfeld,6
Stadt,Kummerow,K,Kummerow,5
Stadt,Kümmersbruck,K,Kümmersbruck,11
Stadt,Kundert,K,Kundert,3
Stadt,Kunreuth,K,Kunreuth,1
Stadt,Künzell,K,Künzell,6
Stadt,Künzelsau,K,Künzelsau,33
Stadt,Künzing,K,Künzing,8
Stadt,Kupferberg,K,Kupferberg,14
Stadt,Kupferzell,K,Kupferzell,6
Stadt,Kuppenheim,K,Kuppenheim,16
Stadt,Küps,K,Küps,6
Stadt,Kürnach,K,Kürnach,3
Stadt,Kürnbach,K,Kürnbach,2
Stadt,Kürten,K,Kürten,33
Stadt,Kurtscheid,K,Kurtscheid,3
Stadt,Kusel,K,Kusel,35
Stadt,Küssaberg,K,Küssaberg,3
Stadt,Küsten,K,Küsten,240
Stadt,Kusterdingen,K,Kusterdingen,2
Stadt,Küstriner Vorland,K,Küstriner Vorland,2
Stadt,Kutenholz,K,Kutenholz,1
Stadt,Kutzleben,K,Kutzleben,5
Stadt,Kyffhäuserland,K,Kyffhäuserland,2
Stadt,Kyllburg,K,Kyllburg,5
Stadt,Kyritz,K,Kyritz,37
Stadt,Laaber,L,Laaber,11
Stadt,Laage,L,Laage,16
Stadt,Laar,L,Laar,5
Stadt,Laasdorf,L,Laasdorf,1
Stadt,Laatzen,L,Laatzen,31
Stadt,Labenz,L,Labenz,1
Stadt,Laberweinting,L,Laberweinting,1
Stadt,Laboe,L,Laboe,18
Stadt,Lachen,L,Lachen,498
Stadt,Lachendorf,L,Lachendorf,11
Stadt,Ladbergen,L,Ladbergen,10
Stadt,Ladelund,L,Ladelund,2
Stadt,Ladenburg,L,Ladenburg,23
Stadt,Laer,L,Laer,43
Stadt,Lage,L,Lage,9336
Stadt,Lägerdorf,L,Lägerdorf,7
Stadt,Lähden,L,Lähden,6
Stadt,Lahn,L,Lahn,95
Stadt,Lahnau,L,Lahnau,7
Stadt,Lahnstein,L,Lahnstein,48
Stadt,Lahntal,L,Lahntal,14
Stadt,Lahr,L,Lahr,141
Stadt,Lahr/Schwarzwald,L,Lahr/Schwarzwald,1
Stadt,Laichingen,L,Laichingen,19
Stadt,Laichinger Alb,L,Laichinger Alb,1
Stadt,Lalendorf,L,Lalendorf,5
Stadt,Lam,L,Lam,38
Stadt,Lambertsberg,L,Lambertsberg,1
Stadt,Lambrechtshagen,L,Lambrechtshagen,3
Stadt,Lambsborn,L,Lambsborn,1
Stadt,Lambsheim,L,Lambsheim,10
Stadt,Lambsheim-Heßheim,L,Lambsheim-Heßheim,1
Stadt,Lamerdingen,L,Lamerdingen,2
Stadt,Lampaden,L,Lampaden,2
Stadt,Lampertheim,L,Lampertheim,33
Stadt,Lampertswalde,L,Lampertswalde,8
Stadt,Lamspringe,L,Lamspringe,6
Stadt,Lamstedt,L,Lamstedt,3
Stadt,Lancken-Granitz,L,Lancken-Granitz,1
Stadt,Land Hadeln,L,Land Hadeln,4
Stadt,Land Hadeln,L,Land Hadeln,4
Stadt,Landau in der Pfalz,L,Landau in der Pfalz,20
Stadt,Landensberg,L,Landensberg,1
Stadt,Landesbergen,L,Landesbergen,4
Stadt,Landhagen,L,Landhagen,1
Stadt,Landolfshausen,L,Landolfshausen,2
Stadt,Landrecht,L,Landrecht,15
Stadt,Landsberg,L,Landsberg,287
Stadt,Landsberg am Lech,L,Landsberg am Lech,39
Stadt,Landsberied,L,Landsberied,4
Stadt,Landscheid,L,Landscheid,2
Stadt,Landshut,L,Landshut,577
Stadt,Landstuhl,L,Landstuhl,21
Stadt,Langdorf,L,Langdorf,11
Stadt,Langeln,L,Langeln,2
Stadt,Langelsheim,L,Langelsheim,2
Stadt,Langen,L,Langen,333
Stadt,Langenargen,L,Langenargen,14
Stadt,Langenau,L,Langenau,32
Stadt,Langenbach,L,Langenbach,11
Stadt,Langenbach bei Kirburg,L,Langenbach bei Kirburg,1
Stadt,Langenberg,L,Langenberg,52
Stadt,Langenbernsdorf,L,Langenbernsdorf,1
Stadt,Langenbrettach,L,Langenbrettach,2
Stadt,Langenburg,L,Langenburg,8
Stadt,Langendorf,L,Langendorf,3
Stadt,Langenenslingen,L,Langenenslingen,4
Stadt,Langeneß,L,Langeneß,5
Stadt,Langenfeld,L,Langenfeld,76
Stadt,Langenhagen,L,Langenhagen,55
Stadt,Langenhahn,L,Langenhahn,1
Stadt,Langenhorn,L,Langenhorn,18
Stadt,Langenleuba-Niederhain,L,Langenleuba-Niederhain,2
Stadt,Langenlonsheim,L,Langenlonsheim,9
Stadt,Langenmosen,L,Langenmosen,1
Stadt,Langenneufnach,L,Langenneufnach,2
Stadt,Langenorla,L,Langenorla,2
Stadt,Langenpreising,L,Langenpreising,11
Stadt,Langenselbold,L,Langenselbold,10
Stadt,Langensendelbach,L,Langensendelbach,1
Stadt,Langenthal,L,Langenthal,28
Stadt,Langenwetzendorf,L,Langenwetzendorf,2
Stadt,Langenwolschendorf,L,Langenwolschendorf,4
Stadt,Langenzenn,L,Langenzenn,9
Stadt,Langeoog,L,Langeoog,33
Stadt,Langerringen,L,Langerringen,3
Stadt,Langerwehe,L,Langerwehe,24
Stadt,Langfurth,L,Langfurth,1
Stadt,Langgöns,L,Langgöns,5
Stadt,Langlingen,L,Langlingen,2
Stadt,Langquaid,L,Langquaid,11
Stadt,Langscheid,L,Langscheid,4
Stadt,Langstedt,L,Langstedt,1
Stadt,Langsur,L,Langsur,3
Stadt,Langwedel,L,Langwedel,17
Stadt,Langweiler,L,Langweiler,12
Stadt,Lanitz-Hassel-Tal,L,Lanitz-Hassel-Tal,1
Stadt,Lanz,L,Lanz,156
Stadt,Lanze,L,Lanze,72
Stadt,Lappersdorf,L,Lappersdorf,6
Stadt,Lasbek,L,Lasbek,1
Stadt,Lassan,L,Lassan,6
Stadt,Lastrup,L,Lastrup,7
Stadt,Latendorf,L,Latendorf,5
Stadt,Lathen,L,Lathen,13
Stadt,Laubach,L,Laubach,15
Stadt,Lauben,L,Lauben,45
Stadt,Laubenheim,L,Laubenheim,10
Stadt,Lauchhammer,L,Lauchhammer,32
Stadt,Lauchheim,L,Lauchheim,5
Stadt,Lauchringen,L,Lauchringen,14
Stadt,Lauda-Königshofen,L,Lauda-Königshofen,5
Stadt,Laudenbach,L,Laudenbach,14
Stadt,Lauenau,L,Lauenau,7
Stadt,Lauenbrück,L,Lauenbrück,11
Stadt,Lauenburg/Elbe,L,Lauenburg/Elbe,2
Stadt,Lauenburgische Seen,L,Lauenburgische Seen,1
Stadt,Lauenburgische Seen,L,Lauenburgische Seen,4
Stadt,Lauenförde,L,Lauenförde,5
Stadt,Lauenhagen,L,Lauenhagen,1
Stadt,Lauf,L,Lauf,1622
Stadt,Laufach,L,Laufach,3
Stadt,Laufeld,L,Laufeld,3
Stadt,Laufen,L,Laufen,626
Stadt,Lauffen am Neckar,L,Lauffen am Neckar,2
Stadt,Laupheim,L,Laupheim,27
Stadt,Lauscha,L,Lauscha,19
Stadt,Laußig,L,Laußig,4
Stadt,Laußnitz,L,Laußnitz,7
Stadt,Lauta,L,Lauta,15
Stadt,Lautenbach,L,Lautenbach,12
Stadt,Lauter,L,Lauter,69
Stadt,Lauterach,L,Lauterach,30
Stadt,Lauterbach,L,Lauterbach,438
Stadt,Lauterecken,L,Lauterecken,10
Stadt,Lauterecken-Wolfstein,L,Lauterecken-Wolfstein,2
Stadt,Lauterhofen,L,Lauterhofen,2
Stadt,Lauterstein,L,Lauterstein,6
Stadt,Lautertal,L,Lautertal,19
Stadt,Lautrach,L,Lautrach,5
Stadt,Lautzenbrücken,L,Lautzenbrücken,1
Stadt,Lautzenhausen,L,Lautzenhausen,2
Stadt,Lawalde,L,Lawalde,2
Stadt,Lawitz,L,Lawitz,2
Stadt,Lebach,L,Lebach,33
Stadt,Lebus,L,Lebus,24
Stadt,Lechbruck am See,L,Lechbruck am See,1
Stadt,Lechfeld,L,Lechfeld,3
Stadt,Leck,L,Leck,84
Stadt,Lederhose,L,Lederhose,35
Stadt,Leegebruch,L,Leegebruch,3
Stadt,Leese,L,Leese,3
Stadt,Leezdorf,L,Leezdorf,3
Stadt,Leezen,L,Leezen,4
Stadt,Legau,L,Legau,1
Stadt,Legden,L,Legden,13
Stadt,Lehe,L,Lehe,20
Stadt,Lehesten,L,Lehesten,10
Stadt,Lehmen,L,Lehmen,5
Stadt,Lehmkuhlen,L,Lehmkuhlen,1
Stadt,Lehmrade,L,Lehmrade,1
Stadt,Lehnstedt,L,Lehnstedt,1
Stadt,Lehrberg,L,Lehrberg,4
Stadt,Lehre,L,Lehre,3668
Stadt,Lehrensteinsfeld,L,Lehrensteinsfeld,2
Stadt,Lehrte,L,Lehrte,50
Stadt,Leibertingen,L,Leibertingen,1
Stadt,Leiblfing,L,Leiblfing,2
Stadt,Leidersbach,L,Leidersbach,3
Stadt,Leiferde,L,Leiferde,15
Stadt,Leimbach,L,Leimbach,14
Stadt,Leimen,L,Leimen,19
Stadt,Leimersheim,L,Leimersheim,2
Stadt,Leinach,L,Leinach,3
Stadt,Leinburg,L,Leinburg,3
Stadt,Leinebergland,L,Leinebergland,4
Stadt,Leinefelde-Worbis,L,Leinefelde-Worbis,13
Stadt,Leinetal,L,Leinetal,12
Stadt,Leinfelden-Echterdingen,L,Leinfelden-Echterdingen,34
Stadt,Leingarten,L,Leingarten,4
Stadt,Leiningen,L,Leiningen,8
Stadt,Leiningerland,L,Leiningerland,3
Stadt,Leinzell,L,Leinzell,1
Stadt,Leipheim,L,Leipheim,10
Stadt,Leipzig,L,Leipzig,6265
Stadt,Leisel,L,Leisel,1
Stadt,Leisnig,L,Leisnig,30
Stadt,Leitzweiler,L,Leitzweiler,2
Stadt,Leiwen,L,Leiwen,9
Stadt,Leizen,L,Leizen,2
Stadt,Lelkendorf,L,Lelkendorf,1
Stadt,Lemberg,L,Lemberg,78
Stadt,Lembruch,L,Lembruch,4
Stadt,Lemförde,L,Lemförde,11
Stadt,Lemgo,L,Lemgo,83
Stadt,Lemgow,L,Lemgow,3
Stadt,Lemnitz,L,Lemnitz,1
Stadt,Lemwerder,L,Lemwerder,6
Stadt,Lengdorf,L,Lengdorf,8
Stadt,Lengede,L,Lengede,30
Stadt,Lengenbostel,L,Lengenbostel,1
Stadt,Lengenfeld,L,Lengenfeld,35
Stadt,Lengerich,L,Lengerich,27
Stadt,Lengfeld,L,Lengfeld,3
Stadt,Lenggries,L,Lenggries,44
Stadt,Lenne,L,Lenne,13
Stadt,Lennestadt,L,Lennestadt,28
Stadt,Lenningen,L,Lenningen,7
Stadt,Lensahn,L,Lensahn,4
Stadt,Lenterode,L,Lenterode,1
Stadt,Lenting,L,Lenting,2
Stadt,Lenzen-Elbtalaue,L,Lenzen-Elbtalaue,1
Stadt,Lenzkirch,L,Lenzkirch,8
Stadt,Leonberg,L,Leonberg,86
Stadt,Leopoldshagen,L,Leopoldshagen,1
Stadt,Leopoldshöhe,L,Leopoldshöhe,10
Stadt,Letschin,L,Letschin,3
Stadt,Lettweiler,L,Lettweiler,1
Stadt,Leubsdorf,L,Leubsdorf,13
Stadt,Leuchtenberg,L,Leuchtenberg,18
Stadt,Leun,L,Leun,3
Stadt,Leuna,L,Leuna,18
Stadt,Leupoldsgrün,L,Leupoldsgrün,2
Stadt,Leutenbach,L,Leutenbach,10
Stadt,Leutenberg,L,Leutenberg,9
Stadt,Leutersdorf,L,Leutersdorf,4
Stadt,Leutershausen,L,Leutershausen,16
Stadt,Leutesdorf,L,Leutesdorf,3
Stadt,Leutkirch im Allgäu,L,Leutkirch im Allgäu,5
Stadt,Levenhagen,L,Levenhagen,2
Stadt,Leverkusen,L,Leverkusen,1222
Stadt,Lich,L,Lich,27
Stadt,Lichtenau,L,Lichtenau,68
Stadt,Lichtenberg,L,Lichtenberg,262
Stadt,Lichtenborn,L,Lichtenborn,1
Stadt,Lichtenfels,L,Lichtenfels,82
Stadt,Lichtenstein,L,Lichtenstein,79
Stadt,Lichtentanne,L,Lichtentanne,8
Stadt,Lichtenwald,L,Lichtenwald,10
Stadt,Lichterfeld-Schacksdorf,L,Lichterfeld-Schacksdorf,3
Stadt,Liebenau,L,Liebenau,40
Stadt,Liebenburg,L,Liebenburg,8
Stadt,Liebenscheid,L,Liebenscheid,1
Stadt,Liebenwalde,L,Liebenwalde,4
Stadt,Liebenwerda,L,Liebenwerda,32
Stadt,Lieberose,L,Lieberose,16
Stadt,Liebschützberg,L,Liebschützberg,2
Stadt,Liebshausen,L,Liebshausen,1
Stadt,Liebstadt,L,Liebstadt,8
Stadt,Liederbach am Taunus,L,Liederbach am Taunus,1
Stadt,Lienen,L,Lienen,26
Stadt,Liepe,L,Liepe,8
Stadt,Liepgarten,L,Liepgarten,2
Stadt,Lierschied,L,Lierschied,1
Stadt,Lieser,L,Lieser,22
Stadt,Ließem,L,Ließem,4
Stadt,Lieth,L,Lieth,3
Stadt,Lietzow,L,Lietzow,7
Stadt,Lilienthal,L,Lilienthal,61
Stadt,Limbach,L,Limbach,57
Stadt,Limbach-Oberfrohna,L,Limbach-Oberfrohna,37
Stadt,Limburgerhof,L,Limburgerhof,13
Stadt,Limeshain,L,Limeshain,1
Stadt,Limpurger Land,L,Limpurger Land,1
Stadt,Lind,L,Lind,35
Stadt,Lindach,L,Lindach,5
Stadt,Lindau,L,Lindau,176
Stadt,Lindberg,L,Lindberg,31
Stadt,Linden,L,Linden,243
Stadt,Lindenau,L,Lindenau,38
Stadt,Lindenberg,L,Lindenberg,117
Stadt,Lindenfels,L,Lindenfels,20
Stadt,Lindetal,L,Lindetal,1
Stadt,Lindewerra,L,Lindewerra,2
Stadt,Lindholz,L,Lindholz,19
Stadt,Lindhorst,L,Lindhorst,19
Stadt,Lindig,L,Lindig,6
Stadt,Lindlar,L,Lindlar,35
Stadt,Lindwedel,L,Lindwedel,2
Stadt,Lingenfeld,L,Lingenfeld,3
Stadt,Linkenbach,L,Linkenbach,4
Stadt,Linkenheim-Hochstetten,L,Linkenheim-Hochstetten,3
Stadt,Linnich,L,Linnich,11
Stadt,Linsburg,L,Linsburg,3
Stadt,Linsengericht,L,Linsengericht,6
Stadt,Linthe,L,Linthe,1
Stadt,Linz am Rhein,L,Linz am Rhein,10
Stadt,Lippetal,L,Lippetal,12
Stadt,Lipporn,L,Lipporn,1
Stadt,Lipprechterode,L,Lipprechterode,2
Stadt,Lippstadt,L,Lippstadt,110
Stadt,Lissendorf,L,Lissendorf,1
Stadt,List auf Sylt,L,List auf Sylt,4
Stadt,Litzendorf,L,Litzendorf,3
Stadt,Löbau,L,Löbau,89
Stadt,Lobbach,L,Lobbach,2
Stadt,Löbichau,L,Löbichau,4
Stadt,Löbnitz,L,Löbnitz,3
Stadt,Löchgau,L,Löchgau,5
Stadt,Lochum,L,Lochum,1
Stadt,Löcknitz,L,Löcknitz,13
Stadt,Löcknitz-Penkun,L,Löcknitz-Penkun,1
Stadt,Lockstedt,L,Lockstedt,1
Stadt,Loddin,L,Loddin,5
Stadt,Löf,L,Löf,2
Stadt,Loffenau,L,Loffenau,5
Stadt,Löffingen,L,Löffingen,33
Stadt,Lohberg,L,Lohberg,19
Stadt,Lohe-Föhrden,L,Lohe-Föhrden,1
Stadt,Lohe-Rickelshof,L,Lohe-Rickelshof,3
Stadt,Lohfelden,L,Lohfelden,13
Stadt,Lohkirchen,L,Lohkirchen,1
Stadt,Löhma,L,Löhma,1
Stadt,Lohmar,L,Lohmar,62
Stadt,Lohme,L,Lohme,6
Stadt,Lohmen,L,Lohmen,8
Stadt,Löhnberg,L,Löhnberg,11
Stadt,Löhne,L,Löhne,443
Stadt,Lohr a.Main,L,Lohr a.Main,6
Stadt,Lohr a.Main,L,Lohr a.Main,6
Stadt,Lohra,L,Lohra,6
Stadt,Lohrheim,L,Lohrheim,2
Stadt,Lohsa,L,Lohsa,16
Stadt,Loiching,L,Loiching,4
Stadt,Loit,L,Loit,1
Stadt,Loitz,L,Loitz,10
Stadt,Lollar,L,Lollar,5
Stadt,Lollschied,L,Lollschied,1
Stadt,Lommatzsch,L,Lommatzsch,16
Stadt,Longen,L,Longen,1
Stadt,Longuich,L,Longuich,3
Stadt,Löningen,L,Löningen,23
Stadt,Lonnerstadt,L,Lonnerstadt,2
Stadt,Lonnig,L,Lonnig,1
Stadt,Looft,L,Looft,1
Stadt,Loop,L,Loop,72
Stadt,Loose,L,Loose,26
Stadt,Lorch,L,Lorch,41
Stadt,Loreley,L,Loreley,28
Stadt,Lörrach,L,Lörrach,359
Stadt,Lorsch,L,Lorsch,40
Stadt,Lorscheid,L,Lorscheid,2
Stadt,Lorup,L,Lorup,7
Stadt,Lörzweiler,L,Lörzweiler,1
Stadt,Losheim am See,L,Losheim am See,8
Stadt,Lösnich,L,Lösnich,16
Stadt,Lossatal,L,Lossatal,8
Stadt,Loßburg,L,Loßburg,6
Stadt,Lößnitz,L,Lößnitz,21
Stadt,Lotte,L,Lotte,160
Stadt,Lottstetten,L,Lottstetten,2
Stadt,Löwenberger Land,L,Löwenberger Land,4
Stadt,Löwenstedt,L,Löwenstedt,1
Stadt,Löwenstein,L,Löwenstein,52
Stadt,Loxstedt,L,Loxstedt,5
Stadt,Lübbecke,L,Lübbecke,68
Stadt,Lübbenau/Spreewald,L,Lübbenau/Spreewald,5
Stadt,Lübberstedt,L,Lübberstedt,2
Stadt,Lübbow,L,Lübbow,2
Stadt,Lübeck,L,Lübeck,981
Stadt,Lübesse,L,Lübesse,1
Stadt,Lubmin,L,Lubmin,20
Stadt,Lübow,L,Lübow,1
Stadt,Lübstorf,L,Lübstorf,1
Stadt,Lübtheen,L,Lübtheen,11
Stadt,Lübz,L,Lübz,13
Stadt,Lüchow,L,Lüchow,25
Stadt,Lucka,L,Lucka,9
Stadt,Luckau,L,Luckau,30
Stadt,Luckenbach,L,Luckenbach,3
Stadt,Lückenburg,L,Lückenburg,1
Stadt,Luckenwalde,L,Luckenwalde,60
Stadt,Luckow,L,Luckow,5
Stadt,Lüdenscheid,L,Lüdenscheid,222
Stadt,Lüder,L,Lüder,12
Stadt,Lüdersburg,L,Lüdersburg,1
Stadt,Lüdersdorf,L,Lüdersdorf,3
Stadt,Lüdersfeld,L,Lüdersfeld,1
Stadt,Lüdershagen,L,Lüdershagen,5
Stadt,Lüdinghausen,L,Lüdinghausen,79
Stadt,Ludwigsau,L,Ludwigsau,8
Stadt,Ludwigsburg,L,Ludwigsburg,475
Stadt,Ludwigsfelde,L,Ludwigsfelde,29
Stadt,Ludwigshafen am Rhein,L,Ludwigshafen am Rhein,36
Stadt,Ludwigshöhe,L,Ludwigshöhe,8
Stadt,Ludwigslust,L,Ludwigslust,65
Stadt,Ludwigsstadt,L,Ludwigsstadt,10
Stadt,Lüerdissen,L,Lüerdissen,1
Stadt,Lug,L,Lug,12
Stadt,Lugau,L,Lugau,6
Stadt,Lügde,L,Lügde,23
Stadt,Luhden,L,Luhden,1
Stadt,Lühe,L,Lühe,6
Stadt,Luhe-Wildenau,L,Luhe-Wildenau,3
Stadt,Luisenthal,L,Luisenthal,7
Stadt,Lülsfeld,L,Lülsfeld,1
Stadt,Lunden,L,Lunden,3
Stadt,Lünebach,L,Lünebach,1
Stadt,Lüneburg,L,Lüneburg,520
Stadt,Lünen,L,Lünen,72
Stadt,Lünne,L,Lünne,3
Stadt,Lunow-Stolzenhagen,L,Lunow-Stolzenhagen,2
Stadt,Lunzenau,L,Lunzenau,5
Stadt,Lupburg,L,Lupburg,1
Stadt,Lürschau,L,Lürschau,1
Stadt,Lüssow,L,Lüssow,6
Stadt,Lustadt,L,Lustadt,4
Stadt,Lütetsburg,L,Lütetsburg,1
Stadt,Lütjenburg,L,Lütjenburg,26
Stadt,Lütjensee,L,Lütjensee,10
Stadt,Lutter,L,Lutter,23
Stadt,Lüttow-Valluhn,L,Lüttow-Valluhn,1
Stadt,Lütz,L,Lütz,9
Stadt,Lützelbach,L,Lützelbach,1
Stadt,Lützen,L,Lützen,12
Stadt,Lutzerath,L,Lutzerath,1
Stadt,Lützow,L,Lützow,12
Stadt,Luxem,L,Luxem,1
Stadt,Lychen,L,Lychen,11
Stadt,Maasen,M,Maasen,4
Stadt,Maasholm,M,Maasholm,3
Stadt,Machern,M,Machern,74
Stadt,Macken,M,Macken,41
